"","msa.fips","year","real.gdp","employment","worker.productivity"
"3504","40340",2012,9149,144171,63459.3642272024
"3505","40380",2001,38225,627474,60918.8587893682
"3506","40380",2002,39526,616138,64151.2128776346
"3507","40380",2003,39996,618253,64691.9626754743
"3508","40380",2004,40857,624432,65430.663386886
"3509","40380",2005,41477,630806,65752.3866291697
"3510","40380",2006,41922,629289,66618.0403598347
"3511","40380",2007,41050,634741,64672.0473389934
"3512","40380",2008,39764,636079,62514.2474441068
"3513","40380",2009,39542,623552,63414.1178281843
"3514","40380",2010,40264,620783,64860.0235509027
"3515","40380",2011,40011,630479,63461.2730955353
"3516","40380",2012,40137,636564,63052.5760174939
"3517","40420",2001,10703,190213,56268.4989984912
"3518","40420",2002,10795,188288,57332.3844323589
"3519","40420",2003,10918,187505,58227.7805925175
"3520","40420",2004,11068,189043,58547.5262241924
"3521","40420",2005,11201,189318,59165.0027995225
"3522","40420",2006,11566,192706,60018.8888773572
"3523","40420",2007,11724,196097,59786.7381958928
"3524","40420",2008,11441,193949,58989.7344147173
"3525","40420",2009,10420,180947,57585.922949814
"3526","40420",2010,10954,178871,61239.6643391047
"3527","40420",2011,11355,182184,62327.0978790673
"3528","40420",2012,11566,185863,62228.6307656715
"3529","40580",2001,5364,78459,68366.9177532214
"3530","40580",2002,5296,77540,68300.2321382512
"3531","40580",2003,5290,76838,68846.1438350816
"3532","40580",2004,5282,77514,68142.529091519
"3533","40580",2005,5383,77579,69387.3342012658
"3534","40580",2006,5732,79914,71727.1066396376
"3535","40580",2007,5432,81907,66319.1180241005
"3536","40580",2008,5378,80193,67063.2100058609
"3537","40580",2009,5302,76221,69560.88217158
"3538","40580",2010,5224,74979,69672.8417290175
"3539","40580",2011,5122,76362,67075.2468505278
"3540","40580",2012,5196,76045,68327.9637057006
"3541","40660",2001,2914,50970,57170.8848342162
"3542","40660",2002,2932,50884,57621.2561905511
"3543","40660",2003,2970,51853,57277.3031454303
"3544","40660",2004,3121,53242,58619.1352691484
"3545","40660",2005,2926,53148,55053.8119966885
"3546","40660",2006,2913,54623,53329.1836772056
"3547","40660",2007,2912,54111,53815.3055755761
"3548","40660",2008,2941,52530,55987.0550161812
"3549","40660",2009,2777,50796,54669.6590282699
"3550","40660",2010,2770,50308,55060.8253160531
"3551","40660",2011,2763,50172,55070.5572829467
"3552","40660",2012,2794,50885,54908.1261668468
"3553","40900",2001,70874,1086280,65244.6882939942
"3554","40900",2002,75729,1104665,68553.8149574758
"3555","40900",2003,80611,1123465,71752.1240092037
"3556","40900",2004,83685,1158499,72235.7118996218
"3557","40900",2005,88352,1192924,74063.3938121791
"3558","40900",2006,90284,1216803,74197.7131877551
"3559","40900",2007,89628,1235824,72524.890275638
"3560","40900",2008,86215,1216809,70853.3549636796
"3561","40900",2009,81709,1172421,69692.5421840789
"3562","40900",2010,81350,1146949,70927.3036551756
"3563","40900",2011,81651,1154677,70713.2817229407
"3564","40900",2012,84281,1181159,71354.4916476105
"3565","40980",2001,6794,115905,58616.9707950477
"3566","40980",2002,6875,113517,60563.6160222698
"3567","40980",2003,6965,113538,61345.100318836
"3568","40980",2004,6691,112314,59574.0513204053
"3569","40980",2005,6665,111722,59657.0057822094
"3570","40980",2006,6580,110630,59477.5377384073
"3571","40980",2007,6392,109744,58244.6420761044
"3572","40980",2008,5927,105603,56125.299470659
"3573","40980",2009,5620,101830,55190.022586664
"3574","40980",2010,5941,101297,58649.3183411157
"3575","40980",2011,6097,104706,58229.7098542586
"3576","40980",2012,6126,105879,57858.4988524637
"3577","41060",2001,5875,118631,49523.311781912
"3578","41060",2002,6150,119737,51362.5696317763
"3579","41060",2003,6465,119860,53937.9275821792
"3580","41060",2004,6912,121841,56729.6722778047
"3581","41060",2005,6915,124662,55469.9908552727
"3582","41060",2006,6857,126810,54073.0226322845
"3583","41060",2007,6629,129430,51216.8739859383
"3584","41060",2008,6670,129493,51508.5757531295
"3585","41060",2009,6486,126000,51476.1904761905
"3586","41060",2010,6570,124183,52905.7922581996
"3587","41060",2011,6659,127004,52431.4194828509
"3588","41060",2012,6928,129557,53474.5324451786
"3589","41100",2001,2229,49207,45298.4331497551
"3590","41100",2002,2292,51823,44227.466568898
"3591","41100",2003,2472,54094,45698.2290087625
"3592","41100",2004,2632,59782,44026.6300893245
"3593","41100",2005,2959,65605,45103.2695678683
"3594","41100",2006,3283,71113,46165.9612166552
"3595","41100",2007,3370,74920,44981.313400961
"3596","41100",2008,3422,74791,45754.16828228
"3597","41100",2009,3171,71036,44639.3378005518
"3598","41100",2010,3119,68840,45307.9604880883
"3599","41100",2011,3178,70777,44901.5923251904
"3600","41100",2012,3279,73875,44385.7868020305
"3601","41140",2001,3345,68557,48791.5165482737
"3602","41140",2002,3388,68038,49795.7024015991
"3603","41140",2003,3428,68742,49867.6209595298
"3604","41140",2004,3558,69660,51076.6580534022
"3605","41140",2005,3524,70247,50165.843381212
"3606","41140",2006,3710,72383,51255.1289667463
"3607","41140",2007,3918,75357,51992.515625622
"3608","41140",2008,3823,75684,50512.657893346
"3609","41140",2009,3828,73851,51834.0983872933
"3610","41140",2010,3975,71635,55489.6349549801
"3611","41140",2011,4021,71899,55925.6735142352
"3612","41140",2012,4416,72536,60880.1147016654
"3613","41180",2001,110203,1642050,67113.0598946439
"3614","41180",2002,113559,1636507,69391.0872364127
"3615","41180",2003,115737,1637466,70680.5515351158
"3616","41180",2004,116042,1645657,70514.0864712391
"3617","41180",2005,116128,1666769,69672.5221071426
"3618","41180",2006,114952,1686919,68143.1651430804
"3619","41180",2007,116288,1708360,68069.9618347421
"3620","41180",2008,118339,1712219,69114.4065099149
"3621","41180",2009,112426,1658967,67768.6777374113
"3622","41180",2010,113007,1637384,69016.7975258095
"3623","41180",2011,114618,1658721,69100.2284290125
"3624","41180",2012,116500,1674044,69591.9581564164
"3625","41420",2001,9617,180755,53204.6139802495
"3626","41420",2002,10227,182886,55920.08136216
"3627","41420",2003,10588,186681,56717.0735104269
"3628","41420",2004,10876,190914,56968.0589165802
"3629","41420",2005,10703,196208,54549.2538530539
"3630","41420",2006,11364,201145,56496.5572099729
"3631","41420",2007,11349,205789,55148.720291172
"3632","41420",2008,11744,205347,57190.9986510638
"3633","41420",2009,11247,197423,56969.0461597686
"3634","41420",2010,10947,195054,56122.9198068227
"3635","41420",2011,10785,193524,55729.5219197619
"3636","41420",2012,10857,194143,55922.6961569565
"3637","41500",2001,14880,217957,68270.3469032883
"3638","41500",2002,15735,221447,71055.3766815536
"3639","41500",2003,16251,225058,72208.0530352176
"3640","41500",2004,15667,224218,69873.9619477473
"3641","41500",2005,16540,224265,73752.0344235614
"3642","41500",2006,17109,221987,77072.0807975242
"3643","41500",2007,16209,226944,71422.9060913706
"3644","41500",2008,15521,225816,68732.9507209409
"3645","41500",2009,15511,219997,70505.5068932758
"3646","41500",2010,15274,222278,68715.7523461611
"3647","41500",2011,14676,222705,65898.8347814373
"3648","41500",2012,14833,226585,65463.291921354
"3649","41540",2001,9842,177304,55509.1819699499
"3650","41540",2002,9543,180854,52766.3197938669
"3651","41540",2003,10104,182813,55269.5924250464
"3652","41540",2004,10645,190158,55979.7641960896
"3653","41540",2005,11204,196044,57150.4356164943
"3654","41540",2006,11555,201799,57259.9467787254
"3655","41540",2007,12030,204685,58773.2369250311
"3656","41540",2008,11583,202117,57308.3906846035
"3657","41540",2009,11594,196505,59001.0432304522
"3658","41540",2010,11696,194700,60071.9054956343
"3659","41540",2011,11308,195659,57794.4280610654
"3660","41540",2012,11465,198728,57691.9206151121
"3661","41620",2001,46271,676179,68430.105046149
"3662","41620",2002,46444,670139,69305.0247784415
"3663","41620",2003,46202,669057,69055.401856643
"3664","41620",2004,47212,684079,69015.4207335703
"3665","41620",2005,49982,712863,70114.4539694163
"3666","41620",2006,53150,746338,71214.382759554
"3667","41620",2007,56064,783446,71560.7712592827
"3668","41620",2008,57381,782477,73332.5068979663
"3669","41620",2009,56958,755331,75407.9999364517
"3670","41620",2010,57778,746745,77373.1327293788
"3671","41620",2011,59605,766653,77747.0380993748
"3672","41620",2012,62040,792289,78304.760005503
"3673","41660",2001,3139,63802,49199.0846681922
"3674","41660",2002,3153,64035,49238.697587257
"3675","41660",2003,3216,64352,49975.1367478866
"3676","41660",2004,3304,64097,51546.8742686865
"3677","41660",2005,3245,64681,50169.2923733399
"3678","41660",2006,3184,65613,48526.9687409507
"3679","41660",2007,3200,65637,48752.9899294605
"3680","41660",2008,3305,66503,49697.0061500985
"3681","41660",2009,3289,66569,49407.381814358
"3682","41660",2010,3380,67301,50222.1363724165
"3683","41660",2011,3477,68366,50858.6139309013
"3684","41660",2012,3600,69716,51638.0744735785
"3685","41700",2001,58755,995685,59009.6265385137
"3686","41700",2002,59485,1005945,59133.4516300593
"3687","41700",2003,61203,1015235,60284.5646574438
"3688","41700",2004,63331,1035770,61143.8832945538
"3689","41700",2005,64968,1069833,60727.2349983596
"3690","41700",2006,67955,1115119,60939.6844641693
"3691","41700",2007,71125,1153580,61655.8886249762
"3692","41700",2008,71303,1184152,60214.3981515886
"3693","41700",2009,69602,1176717,59149.311176774
"3694","41700",2010,73339,1180418,62129.6862636795
"3695","41700",2011,76180,1205166,63211.2090782515
"3696","41700",2012,79060,1234928,64019.9266677895
"3697","41740",2001,126957,1723801,73649.4525760224
"3698","41740",2002,133613,1759016,75958.9452284686
"3699","41740",2003,138792,1797012,77234.8765617592
"3700","41740",2004,145855,1822343,80037.0731525295
"3701","41740",2005,151388,1851219,81777.4666314466
"3702","41740",2006,154737,1877745,82405.7579703314
"3703","41740",2007,156374,1908421,81938.9432415594
"3704","41740",2008,155119,1901598,81572.9717847831
"3705","41740",2009,148187,1843931,80364.7208057134
"3706","41740",2010,147627,1821531,81045.5600261538
"3707","41740",2011,150746,1845545,81681.0210534016
"3708","41740",2012,154882,1887077,82075.0822568448
"3709","41860",2001,265166,2755215,96241.4911359005
"3710","41860",2002,262598,2693299,97500.5003157837
"3711","41860",2003,265470,2668082,99498.4412023319
"3712","41860",2004,273339,2676438,102127.902832048
"3713","41860",2005,286080,2701069,105913.621606853
"3714","41860",2006,293788,2751639,106768.366053832
"3715","41860",2007,298862,2818038,106053.218586832
"3716","41860",2008,305663,2816468,108527.062973909
"3717","41860",2009,289434,2722530,106310.674262543
"3718","41860",2010,287818,2690666,106969.055245058
"3719","41860",2011,288606,2743791,105185.125251887
"3720","41860",2012,309847,2836933,109219.005172135
"3721","41940",2001,116958,1248709,93663.1352861235
"3722","41940",2002,109960,1154585,95237.682803778
"3723","41940",2003,111863,1112195,100578.585589757
"3724","41940",2004,120670,1108188,108889.466408227
"3725","41940",2005,129184,1125735,114755.248793011
"3726","41940",2006,138364,1156060,119685.829455219
"3727","41940",2007,148723,1193233,124638.691688882
"3728","41940",2008,150031,1197956,125239.157364711
"3729","41940",2009,142138,1143680,124281.267487409
"3730","41940",2010,154993,1136759,136346.402359691
"3731","41940",2011,166828,1170855,142483.911329755
"3732","41940",2012,171495,1208915,141858.608752476
"3733","42020",2001,7822,140320,55744.0136830103
"3734","42020",2002,8767,143960,60898.8607946652
"3735","42020",2003,9270,144951,63952.6460666018
"3736","42020",2004,9756,148298,65786.4569987458
"3737","42020",2005,10088,151586,66549.6813689919
"3738","42020",2006,10019,154126,65005.255440354
"3739","42020",2007,9937,157258,63189.1541288837
"3740","42020",2008,9603,155093,61917.6880968193
"3741","42020",2009,9077,150022,60504.4593459626
"3742","42020",2010,9319,148520,62745.7581470509
"3743","42020",2011,9180,151896,60436.0878495813
"3744","42020",2012,9421,156757,60099.3895009473
"3745","42100",2001,9769,145208,67275.9076634896
"3746","42100",2002,9557,142985,66839.1789348533
"3747","42100",2003,9410,142007,66264.3390818762
"3748","42100",2004,9266,142449,65047.8416836903
"3749","42100",2005,9369,142748,65633.1437218035
"3750","42100",2006,9547,143506,66526.8351149081
"3751","42100",2007,9293,146131,63593.6248982078
"3752","42100",2008,8658,143096,60504.8359143512
"3753","42100",2009,8298,139744,59380.0091596061
"3754","42100",2010,8162,138951,58740.131413232
"3755","42100",2011,8026,139067,57713.1886069305
"3756","42100",2012,8169,141171,57865.9923072019
"3757","42140",2001,5346,79910,66900.2627956451
"3758","42140",2002,6278,80987,77518.614098559
"3759","42140",2003,5754,83489,68919.2588245158
"3760","42140",2004,5794,85633,67660.8316887181
"3761","42140",2005,5928,87692,67600.2371938147
"3762","42140",2006,6204,90057,68889.703187981
"3763","42140",2007,6310,93595,67418.1313104333
"3764","42140",2008,6264,92657,67604.1745361926
"3765","42140",2009,5790,88393,65502.9244397181
"3766","42140",2010,5589,86520,64597.7808599168
"3767","42140",2011,5536,85966,64397.552520764
"3768","42140",2012,5471,86489,63256.5991050885
"3769","42200",2001,15467,243955,63401.03707651
"3770","42200",2002,15933,245253,64965.5661704444
"3771","42200",2003,16416,250560,65517.2413793103
"3772","42200",2004,16928,255030,66376.5047249343
"3773","42200",2005,17891,258632,69175.5080577809
"3774","42200",2006,17977,257920,69699.9069478908
"3775","42200",2007,17833,262365,67970.1941951099
"3776","42200",2008,17669,260056,67943.0584181868
"3777","42200",2009,17362,252322,68808.902909774
"3778","42200",2010,17298,247621,69856.7568986475
"3779","42200",2011,17565,252311,69616.4653938988
"3780","42200",2012,18102,257841,70206.0572213108
"3781","42220",2001,17709,273680,64706.9570301082
"3782","42220",2002,18107,273231,66269.9327675117
"3783","42220",2003,18174,270574,67168.3162462025
"3784","42220",2004,18435,274966,67044.6527934363
"3785","42220",2005,19184,276678,69336.9187286304
"3786","42220",2006,19331,278538,69401.6615327173
"3787","42220",2007,19097,282783,67532.3481255945
"3788","42220",2008,18574,278889,66599.973466146
"3789","42220",2009,17131,266080,64382.892363199
"3790","42220",2010,17625,262780,67071.3144074892
"3791","42220",2011,17861,266018,67142.0730927982
"3792","42220",2012,17750,266923,66498.5782416652
"3793","42340",2001,10088,174196,57911.7775379458
"3794","42340",2002,10249,175080,58538.9536212017
"3795","42340",2003,10357,179470,57708.8092717446
"3796","42340",2004,10885,187052,58192.3743130253
"3797","42340",2005,11343,194606,58287.0004008098
"3798","42340",2006,11958,202620,59016.8788865857
"3799","42340",2007,12119,211491,57302.6748183138
"3800","42340",2008,11840,208983,56655.326031304
"3801","42340",2009,11377,201690,56408.3494471714
"3802","42340",2010,11413,199269,57274.3377043092
"3803","42340",2011,11657,202721,57502.6760917714
"3804","42340",2012,11941,207219,57625.0247322881
"3805","42540",2001,16265,306435,53078.1405518299
"3806","42540",2002,16350,301615,54208.1793014273
"3807","42540",2003,16631,302241,55025.6252460785
"3808","42540",2004,17122,305704,56008.4264517311
"3809","42540",2005,17158,309341,55466.2977102938
"3810","42540",2006,17143,312539,54850.7546258227
"3811","42540",2007,17482,316826,55178.5522652813
"3812","42540",2008,16880,318789,52950.3841098658
"3813","42540",2009,16612,311232,53374.9742957022
"3814","42540",2010,17204,310510,55405.6230073106
"3815","42540",2011,17393,313255,55523.4553319181
"3816","42540",2012,17519,314908,55632.1211274404
"3817","42660",2001,173063,2034839,85049.9720125278
"3818","42660",2002,173190,1995998,86768.6240166573
"3819","42660",2003,175216,1998032,87694.2911825236
"3820","42660",2004,178457,2040457,87459.3289640507
"3821","42660",2005,186538,2098524,88890.0960865828
"3822","42660",2006,196501,2170560,90530.0936163939
"3823","42660",2007,209197,2255071,92767.3674132655
"3824","42660",2008,211488,2273301,93031.2351949874
"3825","42660",2009,204555,2184445,93641.6343739485
"3826","42660",2010,210915,2148487,98169.0836388584
"3827","42660",2011,217885,2183619,99781.6010943301
"3828","42660",2012,228007,2241202,101734.247961585
"3829","42680",2001,3017,56313,53575.5509385044
"3830","42680",2002,3140,57422,54682.8741597297
"3831","42680",2003,3458,61500,56227.6422764228
"3832","42680",2004,3683,63373,58116.2324649299
"3833","42680",2005,4019,66600,60345.3453453453
"3834","42680",2006,4117,70306,58558.3022786106
"3835","42680",2007,4239,70837,59841.608199105
"3836","42680",2008,4003,69041,57980.0408452948
"3837","42680",2009,3658,65721,55659.5304392812
"3838","42680",2010,3539,65539,53998.3826423961
"3839","42680",2011,3549,67101,52890.4189207314
"3840","42680",2012,3732,68357,54595.7253829162
"3841","42700",2001,1343,32696,41075.360900416
"3842","42700",2002,1463,34167,42819.094447859
"3843","42700",2003,1550,36315,42682.0872917527
"3844","42700",2004,1612,36682,43945.2592552205
"3845","42700",2005,1727,37707,45800.5144933301
"3846","42700",2006,1834,39367,46587.2431224122
"3847","42700",2007,1758,40865,43019.6990089318
"3848","42700",2008,1606,39357,40805.9557384963
"3849","42700",2009,1602,38160,41981.1320754717
"3850","42700",2010,1577,38093,41398.6821725776
"3851","42700",2011,1547,38509,40172.4272248046
"3852","42700",2012,1549,38595,40134.7324783003
"3853","43100",2001,4425,74928,59056.6944266496
"3854","43100",2002,4537,73875,61414.551607445
"3855","43100",2003,4612,74267,62100.2598731604
"3856","43100",2004,4791,75150,63752.49500998
"3857","43100",2005,4765,77331,61618.2384813335
"3858","43100",2006,4789,77879,61492.8286187547
"3859","43100",2007,4801,78633,61055.7908257347
"3860","43100",2008,4692,78336,59895.8333333333
"3861","43100",2009,4448,74104,60023.7504048364
"3862","43100",2010,4529,72578,62401.8297555733
"3863","43100",2011,4438,72566,61158.1181269465
"3864","43100",2012,4582,73127,62658.1153335977
"3865","43300",2001,2569,56380,45565.8034764101
"3866","43300",2002,2634,56197,46870.8294037048
"3867","43300",2003,2679,56731,47222.8587544729
"3868","43300",2004,2822,57333,49221.2164024209
"3869","43300",2005,2900,57766,50202.5412872624
"3870","43300",2006,3070,58624,52367.6310043668
"3871","43300",2007,3099,58709,52785.7739017868
"3872","43300",2008,3154,58838,53604.8132159489
"3873","43300",2009,3110,57920,53694.7513812155
"3874","43300",2010,3267,57164,57151.3539990204
"3875","43300",2011,3333,58186,57281.820369161
"3876","43300",2012,3401,58450,58186.4841745081
"3877","43340",2001,17565,227524,77200.6469647158
"3878","43340",2002,17663,225402,78362.2150646401
"3879","43340",2003,17935,228693,78423.9132811236
"3880","43340",2004,18609,233464,79708.2205393551
"3881","43340",2005,18095,238795,75776.2934734814
"3882","43340",2006,19308,247088,78142.200349673
"3883","43340",2007,18527,251858,73561.2924743308
"3884","43340",2008,18510,256029,72296.4976623742
"3885","43340",2009,18897,252388,74872.8148723394
"3886","43340",2010,20030,254322,78758.42435967
"3887","43340",2011,20202,259929,77721.2238726729
"3888","43340",2012,17969,259398,69271.9296216625
"3889","43420",2001,2814,51597,54538.0545380545
"3890","43420",2002,2810,51395,54674.5792392256
"3891","43420",2003,2864,53366,53667.1288835588
"3892","43420",2004,2950,55200,53442.0289855072
"3893","43420",2005,3169,57422,55187.9070739438
"3894","43420",2006,3252,58680,55419.2229038855
"3895","43420",2007,3330,60632,54921.4936007389
"3896","43420",2008,3392,59012,57479.8346099098
"3897","43420",2009,3428,58417,58681.5481794683
"3898","43420",2010,3464,58051,59671.6680160548
"3899","43420",2011,3464,57805,59925.6119712828
"3900","43420",2012,3333,57046,58426.5329733899
"3901","43580",2001,5899,108120,54559.748427673
"3902","43580",2002,6170,105674,58387.1150898045
"3903","43580",2003,6089,104694,58159.9709629969
"3904","43580",2004,6134,103620,59197.0662034356
"3905","43580",2005,6134,104716,58577.4857710379
"3906","43580",2006,6252,105808,59088.159685468
"3907","43580",2007,6521,108697,59992.4560935444
"3908","43580",2008,6708,109772,61108.4793936523
"3909","43580",2009,6665,108063,61676.9847218752
"3910","43580",2010,6773,106607,63532.4134437701
"3911","43580",2011,6482,106880,60647.4550898204
"3912","43580",2012,6525,108268,60267.1149370082
"3913","43620",2001,10749,149152,72067.4211542587
"3914","43620",2002,12133,150747,80485.8471478703
"3915","43620",2003,12163,151694,80181.1541656229
"3916","43620",2004,12296,155494,79077.0061867339
"3917","43620",2005,12768,159771,79914.3774527292
"3918","43620",2006,13015,164515,79111.3272345987
"3919","43620",2007,13241,169845,77959.3158468015
"3920","43620",2008,13890,173150,80219.462893445
"3921","43620",2009,14346,171662,83571.203877387
"3922","43620",2010,13713,170219,80560.9244561418
"3923","43620",2011,14131,172146,82087.29799124
"3924","43620",2012,14461,176606,81882.8352377609
"3925","43780",2001,10085,172278,58539.1053994126
"3926","43780",2002,10341,170461,60664.9028223465
"3927","43780",2003,10805,170801,63260.7537426596
"3928","43780",2004,11190,172716,64788.4388244285
"3929","43780",2005,11088,173148,64037.7018504401
"3930","43780",2006,11258,173747,64795.3633731805
"3931","43780",2007,11333,174771,64844.8541233958
"3932","43780",2008,11384,172485,65999.9420239441
"3933","43780",2009,10468,163870,63879.9048025874
"3934","43780",2010,11051,162662,67938.4244629969
"3935","43780",2011,11376,165543,68719.3055580725
"3936","43780",2012,11483,165854,69235.5927502502
"3937","43900",2001,9136,157130,58142.9389677337
"3938","43900",2002,9492,154398,61477.4802782419
"3939","43900",2003,9743,154489,63065.9788075526
"3940","43900",2004,9687,154886,62542.7733946257
"3941","43900",2005,9746,156389,62318.9610522479
"3942","43900",2006,9960,159788,62332.5906826545
"3943","43900",2007,10240,163706,62551.1587846505
"3944","43900",2008,10138,162556,62366.1999557076
"3945","43900",2009,9080,152773,59434.5859543244
"3946","43900",2010,9678,150697,64221.5837077049
"3947","43900",2011,10163,154987,65573.2416267171
"3948","43900",2012,10581,158825,66620.4942546828
"3949","44060",2001,15096,265816,56791.1638125621
"3950","44060",2002,14903,263977,56455.6760626873
"3951","44060",2003,15201,267817,56758.906268086
"3952","44060",2004,15471,273314,56605.2232962819
"3953","44060",2005,16089,280535,57351.1326572442
"3954","44060",2006,16767,290264,57764.6556238459
"3955","44060",2007,17246,299451,57592.0601367169
"3956","44060",2008,17186,300193,57249.8359388793
"3957","44060",2009,16730,288576,57974.3291195387
"3958","44060",2010,16891,281729,59954.7792382041
"3959","44060",2011,17140,282902,60586.3514573951
"3960","44060",2012,17435,286143,60931.0729250759
"3961","44100",2001,8249,137099,60168.1996221708
"3962","44100",2002,8249,135026,61091.9378490069
"3963","44100",2003,8824,131804,66947.8923249674
"3964","44100",2004,8256,131737,62670.3204111222
"3965","44100",2005,7967,132359,60192.3556388308
"3966","44100",2006,8023,131605,60962.7293795828
"3967","44100",2007,8096,131546,61545.010870722
"3968","44100",2008,8225,129540,63493.9014976069
"3969","44100",2009,8398,128381,65414.6641637002
"3970","44100",2010,8460,127991,66098.3975435773
"3971","44100",2011,8491,129487,65574.1503008024
"3972","44100",2012,8418,129371,65068.6784518942
"3973","44140",2001,18149,330493,54914.9301195487
"3974","44140",2002,18160,328148,55340.8827724076
"3975","44140",2003,18334,326117,56219.087014783
"3976","44140",2004,18347,329321,55711.6005356476
"3977","44140",2005,18391,330796,55596.198261164
"3978","44140",2006,18343,331775,55287.4689171879
"3979","44140",2007,18358,336188,54606.3512082525
"3980","44140",2008,18428,334755,55049.2150976087
"3981","44140",2009,18129,326190,55578.0373402005
"3982","44140",2010,18387,326285,56352.5752026602
"3983","44140",2011,18353,328384,55888.8374585851
"3984","44140",2012,18781,332685,56452.8006973564
"3985","44180",2001,11606,235357,49312.3212821373
"3986","44180",2002,11497,236938,48523.2423672015
"3987","44180",2003,12139,241462,50272.9207908491
"3988","44180",2004,12549,247306,50742.8044608703
"3989","44180",2005,13067,255695,51103.8542012945
"3990","44180",2006,13172,262547,50170.0647883998
"3991","44180",2007,13343,270246,49373.5337433302
"3992","44180",2008,13346,267399,49910.4334720773
"3993","44180",2009,12823,258918,49525.3323446033
"3994","44180",2010,13179,253976,51890.7298327401
"3995","44180",2011,13481,258347,52181.7555458356
"3996","44180",2012,13963,265216,52647.6532335907
"3997","44220",2001,3613,69677,51853.5528223087
"3998","44220",2002,3517,68063,51672.7149846466
"3999","44220",2003,3370,67522,49909.6590740796
"4000","44220",2004,3417,66924,51057.9164425318
"4001","44220",2005,3397,66393,51165.0324582411
"4002","44220",2006,3456,66849,51698.6043171925
"4003","44220",2007,3377,66828,50532.7108397678
"4004","44220",2008,3262,66387,49136.1260487746
"4005","44220",2009,3044,63814,47701.1314131695
"4006","44220",2010,3061,62378,49071.7881304306
"4007","44220",2011,3181,63574,50036.1783118885
"4008","44220",2012,3242,64232,50473.2843442521
"4009","44300",2001,4312,97893,44048.093326387
"4010","44300",2002,4492,101281,44351.8527660667
"4011","44300",2003,4557,101405,44938.6124944529
"4012","44300",2004,4649,103090,45096.5176059754
"4013","44300",2005,4834,104786,46132.1168858435
"4014","44300",2006,4880,106311,45903.0580090489
"4015","44300",2007,4976,107873,46128.3175586106
"4016","44300",2008,5041,109134,46190.9212527718
"4017","44300",2009,5148,109250,47121.2814645309
"4018","44300",2010,5287,109391,48331.215547897
"4019","44300",2011,5462,111804,48853.3505062431
"4020","44300",2012,5460,112042,48731.7256028989
"4021","44420",2001,3766,61160,61576.1935905821
"4022","44420",2002,3631,61699,58850.2244768959
"4023","44420",2003,3675,61116,60131.5531121147
"4024","44420",2004,3765,62678,60068.9237052873
"4025","44420",2005,3993,64731,61686.0545951708
"4026","44420",2006,3999,65288,61251.6848425438
"4027","44420",2007,3913,66597,58756.4004384582
"4028","44420",2008,3905,66246,58946.9552878664
"4029","44420",2009,3739,63837,58571.048138227
"4030","44420",2010,3887,62428,62263.7278144422
"4031","44420",2011,3929,62768,62595.59010961
"4032","44420",2012,3935,63325,62139.7552309514
"4033","44700",2001,15128,260809,58004.1332929462
"4034","44700",2002,16220,267244,60693.5983595516
"4035","44700",2003,17073,273517,62420.2517576604
"4036","44700",2004,17560,279520,62821.9805380653
"4037","44700",2005,18025,282630,63775.9615044404
"4038","44700",2006,18344,285692,64209.0083026476
"4039","44700",2007,18544,291787,63553.2083334761
"4040","44700",2008,17697,286171,61840.6477246122
"4041","44700",2009,17229,275543,62527.4458070065
"4042","44700",2010,17201,268988,63947.0905765313
"4043","44700",2011,16925,271684,62296.638742068
"4044","44700",2012,17204,277260,62050.0613142898
"4045","44940",2001,2636,53869,48933.5239191372
"4046","44940",2002,2693,53479,50356.2145889041
"4047","44940",2003,2727,53260,51201.6522718738
"4048","44940",2004,2792,54011,51693.1736127826
"4049","44940",2005,2822,54372,51901.7141175605
"4050","44940",2006,2856,54065,52825.3028761676
"4051","44940",2007,2848,54399,52353.9035644038
"4052","44940",2008,2743,52583,52165.1484320027
"4053","44940",2009,2645,50322,52561.5039147888
"4054","44940",2010,2678,50424,53109.6303347612
"4055","44940",2011,2772,51842,53470.1593302727
"4056","44940",2012,2836,53127,53381.5197545504
"4057","45060",2001,21943,373819,58699.5310564739
"4058","45060",2002,22462,369516,60787.6248931034
"4059","45060",2003,22662,370519,61162.8553461496
"4060","45060",2004,23100,375226,61562.8980934157
"4061","45060",2005,23380,379163,61662.1347547097
"4062","45060",2006,23604,379368,62219.2699436958
"4063","45060",2007,23994,384317,62432.8353936984
"4064","45060",2008,23682,384519,61588.6341117084
"4065","45060",2009,23356,375425,62212.1595525072
"4066","45060",2010,24239,372340,65099.1029704034
"4067","45060",2011,24073,375507,64107.9926605896
"4068","45060",2012,24284,377636,64305.3098751178
"4069","45220",2001,10873,204514,53165.0644943622
"4070","45220",2002,11013,201709,54598.4561918407
"4071","45220",2003,11206,203228,55140.039758301
"4072","45220",2004,11536,207914,55484.4791596525
"4073","45220",2005,11541,214524,53798.1764278123
"4074","45220",2006,11766,219462,53612.926155781
"4075","45220",2007,12255,223270,54888.6997805348
"4076","45220",2008,12057,220742,54620.3259914289
"4077","45220",2009,11670,214134,54498.5849981787
"4078","45220",2010,11517,212194,54275.8042168959
"4079","45220",2011,11450,214630,53347.6214881424
"4080","45220",2012,11338,215012,52731.9405428534
"4081","45300",2001,85589,1417915,60362.5746254183
"4082","45300",2002,89829,1446600,62096.640398175
"4083","45300",2003,94378,1460069,64639.4108771572
"4084","45300",2004,98461,1518467,64842.370627745
