"","msa.fips","year","average.wage.per.job"
"new.row.14475","30980",2012,44210
"new.row.14476","31180",1969,5132
"new.row.14477","31180",1970,5606
"new.row.14478","31180",1971,5812
"new.row.14479","31180",1972,6130
"new.row.14480","31180",1973,6502
"new.row.14481","31180",1974,7134
"new.row.14482","31180",1975,7681
"new.row.14483","31180",1976,8283
"new.row.14484","31180",1977,8884
"new.row.14485","31180",1978,9636
"new.row.14486","31180",1979,10918
"new.row.14487","31180",1980,12083
"new.row.14488","31180",1981,13206
"new.row.14489","31180",1982,14133
"new.row.14490","31180",1983,15128
"new.row.14491","31180",1984,15564
"new.row.14492","31180",1985,16220
"new.row.14493","31180",1986,16539
"new.row.14494","31180",1987,16868
"new.row.14495","31180",1988,17570
"new.row.14496","31180",1989,18166
"new.row.14497","31180",1990,18870
"new.row.14498","31180",1991,19341
"new.row.14499","31180",1992,20142
"new.row.14500","31180",1993,20602
"new.row.14501","31180",1994,21235
"new.row.14502","31180",1995,21515
"new.row.14503","31180",1996,22545
"new.row.14504","31180",1997,23243
"new.row.14505","31180",1998,24371
"new.row.14506","31180",1999,24574
"new.row.14507","31180",2000,26057
"new.row.14508","31180",2001,26324
"new.row.14509","31180",2002,27333
"new.row.14510","31180",2003,28328
"new.row.14511","31180",2004,29082
"new.row.14512","31180",2005,30265
"new.row.14513","31180",2006,31938
"new.row.14514","31180",2007,32784
"new.row.14515","31180",2008,33836
"new.row.14516","31180",2009,34223
"new.row.14517","31180",2010,35345
"new.row.14518","31180",2011,35915
"new.row.14519","31180",2012,37448
"new.row.14520","32580",1969,4088
"new.row.14521","32580",1970,4411
"new.row.14522","32580",1971,4678
"new.row.14523","32580",1972,4838
"new.row.14524","32580",1973,5235
"new.row.14525","32580",1974,5718
"new.row.14526","32580",1975,6309
"new.row.14527","32580",1976,6885
"new.row.14528","32580",1977,7323
"new.row.14529","32580",1978,8020
"new.row.14530","32580",1979,8802
"new.row.14531","32580",1980,9690
"new.row.14532","32580",1981,10617
"new.row.14533","32580",1982,11160
"new.row.14534","32580",1983,11611
"new.row.14535","32580",1984,12199
"new.row.14536","32580",1985,12867
"new.row.14537","32580",1986,13095
"new.row.14538","32580",1987,13305
"new.row.14539","32580",1988,13838
"new.row.14540","32580",1989,14158
"new.row.14541","32580",1990,15000
"new.row.14542","32580",1991,15904
"new.row.14543","32580",1992,16495
"new.row.14544","32580",1993,17239
"new.row.14545","32580",1994,17936
"new.row.14546","32580",1995,18271
"new.row.14547","32580",1996,19054
"new.row.14548","32580",1997,19743
"new.row.14549","32580",1998,20676
"new.row.14550","32580",1999,21105
"new.row.14551","32580",2000,21720
"new.row.14552","32580",2001,22275
"new.row.14553","32580",2002,23073
"new.row.14554","32580",2003,23722
"new.row.14555","32580",2004,24451
"new.row.14556","32580",2005,25255
"new.row.14557","32580",2006,26598
"new.row.14558","32580",2007,27449
"new.row.14559","32580",2008,28318
"new.row.14560","32580",2009,28906
"new.row.14561","32580",2010,29582
"new.row.14562","32580",2011,30112
"new.row.14563","32580",2012,30522
"new.row.14564","33260",1969,6532
"new.row.14565","33260",1970,6999
"new.row.14566","33260",1971,7287
"new.row.14567","33260",1972,7558
"new.row.14568","33260",1973,8097
"new.row.14569","33260",1974,8861
"new.row.14570","33260",1975,9996
"new.row.14571","33260",1976,10850
"new.row.14572","33260",1977,11763
"new.row.14573","33260",1978,13300
"new.row.14574","33260",1979,14438
"new.row.14575","33260",1980,16570
"new.row.14576","33260",1981,18713
"new.row.14577","33260",1982,20422
"new.row.14578","33260",1983,20646
"new.row.14579","33260",1984,21167
"new.row.14580","33260",1985,22157
"new.row.14581","33260",1986,22156
"new.row.14582","33260",1987,22008
"new.row.14583","33260",1988,23088
"new.row.14584","33260",1989,23476
"new.row.14585","33260",1990,24179
"new.row.14586","33260",1991,24974
"new.row.14587","33260",1992,25439
"new.row.14588","33260",1993,26086
"new.row.14589","33260",1994,25826
"new.row.14590","33260",1995,26075
"new.row.14591","33260",1996,27104
"new.row.14592","33260",1997,28926
"new.row.14593","33260",1998,29675
"new.row.14594","33260",1999,29268
"new.row.14595","33260",2000,30624
"new.row.14596","33260",2001,32574
"new.row.14597","33260",2002,32379
"new.row.14598","33260",2003,32617
"new.row.14599","33260",2004,35099
"new.row.14600","33260",2005,37717
"new.row.14601","33260",2006,41918
"new.row.14602","33260",2007,44891
"new.row.14603","33260",2008,49457
"new.row.14604","33260",2009,46938
"new.row.14605","33260",2010,51626
"new.row.14606","33260",2011,55222
"new.row.14607","33260",2012,60013
"new.row.14608","36220",1969,6211
"new.row.14609","36220",1970,6559
"new.row.14610","36220",1971,6791
"new.row.14611","36220",1972,7105
"new.row.14612","36220",1973,7584
"new.row.14613","36220",1974,8486
"new.row.14614","36220",1975,9567
"new.row.14615","36220",1976,10503
"new.row.14616","36220",1977,11447
"new.row.14617","36220",1978,12601
"new.row.14618","36220",1979,13827
"new.row.14619","36220",1980,15414
"new.row.14620","36220",1981,17717
"new.row.14621","36220",1982,18747
"new.row.14622","36220",1983,18908
"new.row.14623","36220",1984,19329
"new.row.14624","36220",1985,19731
"new.row.14625","36220",1986,19175
"new.row.14626","36220",1987,20175
"new.row.14627","36220",1988,19956
"new.row.14628","36220",1989,20836
"new.row.14629","36220",1990,20804
"new.row.14630","36220",1991,21780
"new.row.14631","36220",1992,21921
"new.row.14632","36220",1993,22530
"new.row.14633","36220",1994,22829
"new.row.14634","36220",1995,23200
"new.row.14635","36220",1996,23976
"new.row.14636","36220",1997,25481
"new.row.14637","36220",1998,26535
"new.row.14638","36220",1999,25820
"new.row.14639","36220",2000,27255
"new.row.14640","36220",2001,29224
"new.row.14641","36220",2002,29292
"new.row.14642","36220",2003,29975
"new.row.14643","36220",2004,31094
"new.row.14644","36220",2005,33375
"new.row.14645","36220",2006,37042
"new.row.14646","36220",2007,41398
"new.row.14647","36220",2008,44034
"new.row.14648","36220",2009,41751
"new.row.14649","36220",2010,43789
"new.row.14650","36220",2011,48660
"new.row.14651","36220",2012,52587
"new.row.14652","41660",1969,4848
"new.row.14653","41660",1970,5138
"new.row.14654","41660",1971,5433
"new.row.14655","41660",1972,5851
"new.row.14656","41660",1973,6239
"new.row.14657","41660",1974,6758
"new.row.14658","41660",1975,7373
"new.row.14659","41660",1976,7974
"new.row.14660","41660",1977,8553
"new.row.14661","41660",1978,9339
"new.row.14662","41660",1979,10293
"new.row.14663","41660",1980,11320
"new.row.14664","41660",1981,12705
"new.row.14665","41660",1982,13888
"new.row.14666","41660",1983,14518
"new.row.14667","41660",1984,15026
"new.row.14668","41660",1985,15633
"new.row.14669","41660",1986,16014
"new.row.14670","41660",1987,16315
"new.row.14671","41660",1988,16805
"new.row.14672","41660",1989,17162
"new.row.14673","41660",1990,18076
"new.row.14674","41660",1991,18825
"new.row.14675","41660",1992,19502
"new.row.14676","41660",1993,20233
"new.row.14677","41660",1994,20630
"new.row.14678","41660",1995,21203
"new.row.14679","41660",1996,21614
"new.row.14680","41660",1997,22392
"new.row.14681","41660",1998,23517
"new.row.14682","41660",1999,24539
"new.row.14683","41660",2000,25390
"new.row.14684","41660",2001,26297
"new.row.14685","41660",2002,26658
"new.row.14686","41660",2003,27666
"new.row.14687","41660",2004,29312
"new.row.14688","41660",2005,29977
"new.row.14689","41660",2006,30643
"new.row.14690","41660",2007,31859
"new.row.14691","41660",2008,33765
"new.row.14692","41660",2009,33690
"new.row.14693","41660",2010,34796
"new.row.14694","41660",2011,36251
"new.row.14695","41660",2012,37248
"new.row.14696","41700",1969,5415
"new.row.14697","41700",1970,5895
"new.row.14698","41700",1971,6296
"new.row.14699","41700",1972,6801
"new.row.14700","41700",1973,7217
"new.row.14701","41700",1974,7767
"new.row.14702","41700",1975,8384
"new.row.14703","41700",1976,8974
"new.row.14704","41700",1977,9583
"new.row.14705","41700",1978,10342
"new.row.14706","41700",1979,11319
"new.row.14707","41700",1980,12482
"new.row.14708","41700",1981,13817
"new.row.14709","41700",1982,14782
"new.row.14710","41700",1983,15502
"new.row.14711","41700",1984,16397
"new.row.14712","41700",1985,17202
"new.row.14713","41700",1986,17670
"new.row.14714","41700",1987,18236
"new.row.14715","41700",1988,19242
"new.row.14716","41700",1989,19670
"new.row.14717","41700",1990,20270
"new.row.14718","41700",1991,21022
"new.row.14719","41700",1992,22000
"new.row.14720","41700",1993,22612
"new.row.14721","41700",1994,23095
"new.row.14722","41700",1995,23815
"new.row.14723","41700",1996,24525
"new.row.14724","41700",1997,25510
"new.row.14725","41700",1998,26919
"new.row.14726","41700",1999,28021
"new.row.14727","41700",2000,29464
"new.row.14728","41700",2001,30600
"new.row.14729","41700",2002,31358
"new.row.14730","41700",2003,32634
"new.row.14731","41700",2004,34324
"new.row.14732","41700",2005,35577
"new.row.14733","41700",2006,37285
"new.row.14734","41700",2007,38814
"new.row.14735","41700",2008,39443
"new.row.14736","41700",2009,40155
"new.row.14737","41700",2010,41477
"new.row.14738","41700",2011,42974
"new.row.14739","41700",2012,43900
"new.row.14740","43300",1969,5314
"new.row.14741","43300",1970,5682
"new.row.14742","43300",1971,5822
"new.row.14743","43300",1972,6252
"new.row.14744","43300",1973,6747
"new.row.14745","43300",1974,7262
"new.row.14746","43300",1975,7724
"new.row.14747","43300",1976,8486
"new.row.14748","43300",1977,9253
"new.row.14749","43300",1978,10360
"new.row.14750","43300",1979,11785
"new.row.14751","43300",1980,13054
"new.row.14752","43300",1981,14287
"new.row.14753","43300",1982,15022
"new.row.14754","43300",1983,15925
"new.row.14755","43300",1984,17027
"new.row.14756","43300",1985,17734
"new.row.14757","43300",1986,18485
"new.row.14758","43300",1987,19104
"new.row.14759","43300",1988,19976
"new.row.14760","43300",1989,20288
"new.row.14761","43300",1990,21040
"new.row.14762","43300",1991,21830
"new.row.14763","43300",1992,22296
"new.row.14764","43300",1993,22850
"new.row.14765","43300",1994,23086
"new.row.14766","43300",1995,23696
"new.row.14767","43300",1996,24880
"new.row.14768","43300",1997,25208
"new.row.14769","43300",1998,26769
"new.row.14770","43300",1999,27780
"new.row.14771","43300",2000,29288
"new.row.14772","43300",2001,29996
"new.row.14773","43300",2002,29707
"new.row.14774","43300",2003,30381
"new.row.14775","43300",2004,31278
"new.row.14776","43300",2005,32526
"new.row.14777","43300",2006,33899
"new.row.14778","43300",2007,35318
"new.row.14779","43300",2008,35744
"new.row.14780","43300",2009,35865
"new.row.14781","43300",2010,36960
"new.row.14782","43300",2011,38143
"new.row.14783","43300",2012,38988
"new.row.14784","46340",1969,5441
"new.row.14785","46340",1970,5767
"new.row.14786","46340",1971,6055
"new.row.14787","46340",1972,6519
"new.row.14788","46340",1973,7009
"new.row.14789","46340",1974,7610
"new.row.14790","46340",1975,8142
"new.row.14791","46340",1976,8988
"new.row.14792","46340",1977,9895
"new.row.14793","46340",1978,10878
"new.row.14794","46340",1979,11934
"new.row.14795","46340",1980,12922
"new.row.14796","46340",1981,14539
"new.row.14797","46340",1982,15674
"new.row.14798","46340",1983,16423
"new.row.14799","46340",1984,17455
"new.row.14800","46340",1985,18102
"new.row.14801","46340",1986,18584
"new.row.14802","46340",1987,18995
"new.row.14803","46340",1988,19448
"new.row.14804","46340",1989,19782
"new.row.14805","46340",1990,20688
"new.row.14806","46340",1991,21513
"new.row.14807","46340",1992,22440
"new.row.14808","46340",1993,23158
"new.row.14809","46340",1994,23484
"new.row.14810","46340",1995,23898
"new.row.14811","46340",1996,25018
"new.row.14812","46340",1997,25856
"new.row.14813","46340",1998,27322
"new.row.14814","46340",1999,28338
"new.row.14815","46340",2000,29322
"new.row.14816","46340",2001,30354
"new.row.14817","46340",2002,30840
"new.row.14818","46340",2003,31771
"new.row.14819","46340",2004,33605
"new.row.14820","46340",2005,34580
"new.row.14821","46340",2006,36062
"new.row.14822","46340",2007,37067
"new.row.14823","46340",2008,38723
"new.row.14824","46340",2009,38799
"new.row.14825","46340",2010,39791
"new.row.14826","46340",2011,40562
"new.row.14827","46340",2012,41508
"new.row.14828","47020",1969,4959
"new.row.14829","47020",1970,5352
"new.row.14830","47020",1971,5652
"new.row.14831","47020",1972,6186
"new.row.14832","47020",1973,6486
"new.row.14833","47020",1974,7374
"new.row.14834","47020",1975,8276
"new.row.14835","47020",1976,9015
"new.row.14836","47020",1977,9650
"new.row.14837","47020",1978,10737
"new.row.14838","47020",1979,11908
"new.row.14839","47020",1980,13309
"new.row.14840","47020",1981,15083
"new.row.14841","47020",1982,16007
"new.row.14842","47020",1983,16248
"new.row.14843","47020",1984,16834
"new.row.14844","47020",1985,17226
"new.row.14845","47020",1986,17076
"new.row.14846","47020",1987,17330
"new.row.14847","47020",1988,17996
"new.row.14848","47020",1989,18366
"new.row.14849","47020",1990,19318
"new.row.14850","47020",1991,19840
"new.row.14851","47020",1992,20453
"new.row.14852","47020",1993,20586
"new.row.14853","47020",1994,21194
"new.row.14854","47020",1995,21855
"new.row.14855","47020",1996,22992
"new.row.14856","47020",1997,23714
"new.row.14857","47020",1998,25021
"new.row.14858","47020",1999,25534
"new.row.14859","47020",2000,27326
"new.row.14860","47020",2001,28737
"new.row.14861","47020",2002,28950
"new.row.14862","47020",2003,29662
"new.row.14863","47020",2004,30875
"new.row.14864","47020",2005,31639
"new.row.14865","47020",2006,34080
"new.row.14866","47020",2007,35162
"new.row.14867","47020",2008,36867
"new.row.14868","47020",2009,36058
"new.row.14869","47020",2010,37477
"new.row.14870","47020",2011,39423
"new.row.14871","47020",2012,41603
"new.row.14872","47380",1969,5078
"new.row.14873","47380",1970,5468
"new.row.14874","47380",1971,5743
"new.row.14875","47380",1972,6036
"new.row.14876","47380",1973,6499
"new.row.14877","47380",1974,6983
"new.row.14878","47380",1975,7515
"new.row.14879","47380",1976,8222
"new.row.14880","47380",1977,8748
"new.row.14881","47380",1978,9639
"new.row.14882","47380",1979,10636
"new.row.14883","47380",1980,11569
"new.row.14884","47380",1981,12746
"new.row.14885","47380",1982,13627
"new.row.14886","47380",1983,14420
"new.row.14887","47380",1984,15246
"new.row.14888","47380",1985,15860
"new.row.14889","47380",1986,16274
"new.row.14890","47380",1987,16597
"new.row.14891","47380",1988,17201
"new.row.14892","47380",1989,17672
"new.row.14893","47380",1990,18647
"new.row.14894","47380",1991,19223
"new.row.14895","47380",1992,20031
"new.row.14896","47380",1993,20684
"new.row.14897","47380",1994,21418
"new.row.14898","47380",1995,22182
"new.row.14899","47380",1996,22865
"new.row.14900","47380",1997,23683
"new.row.14901","47380",1998,24808
"new.row.14902","47380",1999,25843
"new.row.14903","47380",2000,26424
"new.row.14904","47380",2001,27571
"new.row.14905","47380",2002,28345
"new.row.14906","47380",2003,29537
"new.row.14907","47380",2004,30438
"new.row.14908","47380",2005,31757
"new.row.14909","47380",2006,32966
"new.row.14910","47380",2007,34176
"new.row.14911","47380",2008,35371
"new.row.14912","47380",2009,36370
"new.row.14913","47380",2010,37666
"new.row.14914","47380",2011,38264
"new.row.14915","47380",2012,39416
"new.row.14916","48660",1969,5262
"new.row.14917","48660",1970,5697
"new.row.14918","48660",1971,6031
"new.row.14919","48660",1972,6470
"new.row.14920","48660",1973,6845
"new.row.14921","48660",1974,7560
"new.row.14922","48660",1975,8107
"new.row.14923","48660",1976,8829
"new.row.14924","48660",1977,9346
"new.row.14925","48660",1978,10216
"new.row.14926","48660",1979,11093
"new.row.14927","48660",1980,12167
"new.row.14928","48660",1981,13762
"new.row.14929","48660",1982,14629
"new.row.14930","48660",1983,15114
"new.row.14931","48660",1984,15820
"new.row.14932","48660",1985,16263
"new.row.14933","48660",1986,16454
"new.row.14934","48660",1987,16910
"new.row.14935","48660",1988,17588
"new.row.14936","48660",1989,17966
"new.row.14937","48660",1990,18719
"new.row.14938","48660",1991,19613
"new.row.14939","48660",1992,20127
"new.row.14940","48660",1993,20412
"new.row.14941","48660",1994,20665
"new.row.14942","48660",1995,21408
"new.row.14943","48660",1996,21826
"new.row.14944","48660",1997,22583
"new.row.14945","48660",1998,23243
"new.row.14946","48660",1999,24082
