"","msa.fips"
"new.row.1249","25860"
"new.row.1250","25860"
"new.row.1251","25860"
"new.row.1252","25860"
"new.row.1253","25860"
"new.row.1254","25860"
"new.row.1255","25860"
"new.row.1256","25860"
"new.row.1257","25860"
"new.row.1258","25860"
"new.row.1259","25860"
"new.row.1260","25860"
"new.row.1261","25860"
"new.row.1262","25860"
"new.row.1263","25860"
"new.row.1264","25860"
"new.row.1265","25860"
"new.row.1266","25860"
"new.row.1267","25860"
"new.row.1268","25860"
"new.row.1269","25860"
"new.row.1270","25860"
"new.row.1271","25860"
"new.row.1272","25860"
"new.row.1273","25860"
"new.row.1274","25860"
"new.row.1275","25860"
"new.row.1276","27340"
"new.row.1277","27340"
"new.row.1278","27340"
"new.row.1279","27340"
"new.row.1280","27340"
"new.row.1281","27340"
"new.row.1282","27340"
"new.row.1283","27340"
"new.row.1284","27340"
"new.row.1285","27340"
"new.row.1286","27340"
"new.row.1287","27340"
"new.row.1288","27340"
"new.row.1289","27340"
"new.row.1290","27340"
"new.row.1291","27340"
"new.row.1292","27340"
"new.row.1293","27340"
"new.row.1294","27340"
"new.row.1295","27340"
"new.row.1296","27340"
"new.row.1297","27340"
"new.row.1298","27340"
"new.row.1299","27340"
"new.row.1300","27340"
"new.row.1301","27340"
"new.row.1302","27340"
"new.row.1303","27340"
"new.row.1304","27340"
"new.row.1305","27340"
"new.row.1306","27340"
"new.row.1307","27340"
"new.row.1308","27340"
"new.row.1309","27340"
"new.row.1310","27340"
"new.row.1311","27340"
"new.row.1312","27340"
"new.row.1313","27340"
"new.row.1314","27340"
"new.row.1315","27340"
"new.row.1316","27340"
"new.row.1317","27340"
"new.row.1318","27340"
"new.row.1319","27340"
"new.row.1320","34820"
"new.row.1321","34820"
"new.row.1322","34820"
"new.row.1323","34820"
"new.row.1324","34820"
"new.row.1325","34820"
"new.row.1326","34820"
"new.row.1327","34820"
"new.row.1328","34820"
"new.row.1329","34820"
"new.row.1330","34820"
"new.row.1331","34820"
"new.row.1332","34820"
"new.row.1333","34820"
"new.row.1334","34820"
"new.row.1335","34820"
"new.row.1336","34820"
"new.row.1337","34820"
"new.row.1338","34820"
"new.row.1339","34820"
"new.row.1340","34820"
"new.row.1341","34820"
"new.row.1342","34820"
"new.row.1343","34820"
"new.row.1344","34820"
"new.row.1345","34820"
"new.row.1346","34820"
"new.row.1347","34820"
"new.row.1348","34820"
"new.row.1349","34820"
"new.row.1350","34820"
"new.row.1351","34820"
"new.row.1352","34820"
"new.row.1353","34820"
"new.row.1354","34820"
"new.row.1355","34820"
"new.row.1356","34820"
"new.row.1357","34820"
"new.row.1358","34820"
"new.row.1359","34820"
"new.row.1360","34820"
"new.row.1361","34820"
"new.row.1362","34820"
"new.row.1363","34820"
"new.row.1364","35100"
"new.row.1365","35100"
"new.row.1366","35100"
"new.row.1367","35100"
"new.row.1368","35100"
"new.row.1369","35100"
"new.row.1370","35100"
"new.row.1371","35100"
"new.row.1372","35100"
"new.row.1373","35100"
"new.row.1374","35100"
"new.row.1375","35100"
"new.row.1376","35100"
"new.row.1377","35100"
"new.row.1378","35100"
"new.row.1379","35100"
"new.row.1380","35100"
"new.row.1381","35100"
"new.row.1382","35100"
"new.row.1383","35100"
"new.row.1384","35100"
"new.row.1385","35100"
"new.row.1386","35100"
"new.row.1387","35100"
"new.row.1388","35100"
"new.row.1389","35100"
"new.row.1390","35100"
"new.row.1391","35100"
"new.row.1392","35100"
"new.row.1393","35100"
"new.row.1394","35100"
"new.row.1395","35100"
"new.row.1396","35100"
"new.row.1397","35100"
"new.row.1398","35100"
"new.row.1399","35100"
"new.row.1400","35100"
"new.row.1401","35100"
"new.row.1402","35100"
"new.row.1403","35100"
"new.row.1404","35100"
"new.row.1405","35100"
"new.row.1406","35100"
"new.row.1407","35100"
"new.row.1408","39580"
"new.row.1409","39580"
"new.row.1410","39580"
"new.row.1411","39580"
"new.row.1412","39580"
"new.row.1413","39580"
"new.row.1414","39580"
"new.row.1415","39580"
"new.row.1416","39580"
"new.row.1417","39580"
"new.row.1418","39580"
"new.row.1419","39580"
"new.row.1420","39580"
"new.row.1421","39580"
"new.row.1422","39580"
"new.row.1423","39580"
"new.row.1424","39580"
"new.row.1425","39580"
"new.row.1426","39580"
"new.row.1427","39580"
"new.row.1428","39580"
"new.row.1429","39580"
"new.row.1430","39580"
"new.row.1431","39580"
"new.row.1432","39580"
"new.row.1433","39580"
"new.row.1434","39580"
"new.row.1435","39580"
"new.row.1436","39580"
"new.row.1437","39580"
"new.row.1438","39580"
"new.row.1439","39580"
"new.row.1440","39580"
"new.row.1441","39580"
"new.row.1442","39580"
"new.row.1443","39580"
"new.row.1444","39580"
"new.row.1445","39580"
"new.row.1446","39580"
"new.row.1447","39580"
"new.row.1448","39580"
"new.row.1449","39580"
"new.row.1450","39580"
"new.row.1451","39580"
"new.row.1452","40580"
"new.row.1453","40580"
"new.row.1454","40580"
"new.row.1455","40580"
"new.row.1456","40580"
"new.row.1457","40580"
"new.row.1458","40580"
"new.row.1459","40580"
"new.row.1460","40580"
"new.row.1461","40580"
"new.row.1462","40580"
"new.row.1463","40580"
"new.row.1464","40580"
"new.row.1465","40580"
"new.row.1466","40580"
"new.row.1467","40580"
"new.row.1468","40580"
"new.row.1469","40580"
"new.row.1470","40580"
"new.row.1471","40580"
"new.row.1472","40580"
"new.row.1473","40580"
"new.row.1474","40580"
"new.row.1475","40580"
"new.row.1476","40580"
"new.row.1477","40580"
"new.row.1478","40580"
"new.row.1479","40580"
"new.row.1480","40580"
"new.row.1481","40580"
"new.row.1482","40580"
"new.row.1483","40580"
"new.row.1484","40580"
"new.row.1485","40580"
"new.row.1486","40580"
"new.row.1487","40580"
"new.row.1488","40580"
"new.row.1489","40580"
"new.row.1490","40580"
"new.row.1491","40580"
"new.row.1492","40580"
"new.row.1493","40580"
"new.row.1494","40580"
"new.row.1495","40580"
"new.row.1496","47260"
"new.row.1497","47260"
"new.row.1498","47260"
"new.row.1499","47260"
"new.row.1500","47260"
"new.row.1501","47260"
"new.row.1502","47260"
"new.row.1503","47260"
"new.row.1504","47260"
"new.row.1505","47260"
"new.row.1506","47260"
"new.row.1507","47260"
"new.row.1508","47260"
"new.row.1509","47260"
"new.row.1510","47260"
"new.row.1511","47260"
"new.row.1512","47260"
"new.row.1513","47260"
"new.row.1514","47260"
"new.row.1515","47260"
"new.row.1516","47260"
"new.row.1517","47260"
"new.row.1518","47260"
"new.row.1519","47260"
"new.row.1520","47260"
"new.row.1521","47260"
"new.row.1522","47260"
"new.row.1523","47260"
"new.row.1524","47260"
"new.row.1525","47260"
"new.row.1526","47260"
"new.row.1527","47260"
"new.row.1528","47260"
"new.row.1529","47260"
"new.row.1530","47260"
"new.row.1531","47260"
"new.row.1532","47260"
"new.row.1533","47260"
"new.row.1534","47260"
"new.row.1535","47260"
"new.row.1536","47260"
"new.row.1537","47260"
"new.row.1538","47260"
"new.row.1539","47260"
"new.row.1540","48900"
"new.row.1541","48900"
"new.row.1542","48900"
"new.row.1543","48900"
"new.row.1544","48900"
"new.row.1545","48900"
"new.row.1546","48900"
"new.row.1547","48900"
"new.row.1548","48900"
"new.row.1549","48900"
"new.row.1550","48900"
"new.row.1551","48900"
"new.row.1552","48900"
"new.row.1553","48900"
"new.row.1554","48900"
"new.row.1555","48900"
"new.row.1556","48900"
"new.row.1557","48900"
"new.row.1558","48900"
"new.row.1559","48900"
"new.row.1560","48900"
"new.row.1561","48900"
"new.row.1562","48900"
"new.row.1563","48900"
"new.row.1564","48900"
"new.row.1565","48900"
"new.row.1566","48900"
"new.row.1567","48900"
"new.row.1568","48900"
"new.row.1569","48900"
"new.row.1570","48900"
"new.row.1571","48900"
"new.row.1572","48900"
"new.row.1573","48900"
"new.row.1574","48900"
"new.row.1575","48900"
"new.row.1576","48900"
"new.row.1577","48900"
"new.row.1578","48900"
"new.row.1579","48900"
"new.row.1580","48900"
"new.row.1581","48900"
"new.row.1582","48900"
"new.row.1583","48900"
"new.row.1584","49180"
"new.row.1585","49180"
"new.row.1586","49180"
"new.row.1587","49180"
"new.row.1588","49180"
"new.row.1589","49180"
"new.row.1590","49180"
"new.row.1591","49180"
"new.row.1592","49180"
"new.row.1593","49180"
"new.row.1594","49180"
"new.row.1595","49180"
"new.row.1596","49180"
"new.row.1597","49180"
"new.row.1598","49180"
"new.row.1599","49180"
"new.row.1600","49180"
"new.row.1601","49180"
"new.row.1602","49180"
"new.row.1603","49180"
"new.row.1604","49180"
"new.row.1605","49180"
"new.row.1606","49180"
"new.row.1607","49180"
"new.row.1608","49180"
"new.row.1609","49180"
"new.row.1610","49180"
"new.row.1611","49180"
"new.row.1612","49180"
"new.row.1613","49180"
"new.row.1614","49180"
"new.row.1615","49180"
"new.row.1616","49180"
"new.row.1617","49180"
"new.row.1618","49180"
"new.row.1619","49180"
"new.row.1620","49180"
"new.row.1621","49180"
"new.row.1622","49180"
"new.row.1623","49180"
"new.row.1624","49180"
"new.row.1625","49180"
"new.row.1626","49180"
"new.row.1627","49180"
"new.row.1628","13900"
"new.row.1629","13900"
"new.row.1630","13900"
"new.row.1631","13900"
"new.row.1632","13900"
"new.row.1633","13900"
"new.row.1634","13900"
"new.row.1635","13900"
"new.row.1636","13900"
"new.row.1637","13900"
"new.row.1638","13900"
"new.row.1639","13900"
"new.row.1640","13900"
"new.row.1641","13900"
"new.row.1642","13900"
"new.row.1643","13900"
"new.row.1644","13900"
"new.row.1645","13900"
"new.row.1646","13900"
"new.row.1647","13900"
"new.row.1648","13900"
"new.row.1649","13900"
"new.row.1650","13900"
"new.row.1651","13900"
"new.row.1652","13900"
"new.row.1653","13900"
"new.row.1654","13900"
"new.row.1655","13900"
"new.row.1656","13900"
"new.row.1657","13900"
"new.row.1658","13900"
"new.row.1659","13900"
"new.row.1660","13900"
"new.row.1661","13900"
"new.row.1662","13900"
"new.row.1663","13900"
"new.row.1664","13900"
"new.row.1665","13900"
"new.row.1666","13900"
"new.row.1667","13900"
"new.row.1668","13900"
"new.row.1669","13900"
"new.row.1670","13900"
"new.row.1671","13900"
"new.row.1672","22020"
"new.row.1673","22020"
"new.row.1674","22020"
"new.row.1675","22020"
"new.row.1676","22020"
"new.row.1677","22020"
"new.row.1678","22020"
"new.row.1679","22020"
"new.row.1680","22020"
"new.row.1681","22020"
"new.row.1682","22020"
"new.row.1683","22020"
"new.row.1684","22020"
"new.row.1685","22020"
"new.row.1686","22020"
"new.row.1687","22020"
"new.row.1688","22020"
"new.row.1689","22020"
"new.row.1690","22020"
"new.row.1691","22020"
"new.row.1692","22020"
"new.row.1693","22020"
"new.row.1694","22020"
"new.row.1695","22020"
"new.row.1696","22020"
"new.row.1697","22020"
"new.row.1698","22020"
"new.row.1699","22020"
"new.row.1700","22020"
"new.row.1701","22020"
"new.row.1702","22020"
"new.row.1703","22020"
"new.row.1704","22020"
"new.row.1705","22020"
"new.row.1706","22020"
"new.row.1707","22020"
"new.row.1708","22020"
"new.row.1709","22020"
"new.row.1710","22020"
"new.row.1711","22020"
"new.row.1712","22020"
"new.row.1713","22020"
"new.row.1714","22020"
"new.row.1715","22020"
"new.row.1716","24220"
"new.row.1717","24220"
"new.row.1718","24220"
"new.row.1719","24220"
"new.row.1720","24220"
"new.row.1721","24220"
"new.row.1722","24220"
"new.row.1723","24220"
"new.row.1724","24220"
"new.row.1725","24220"
"new.row.1726","24220"
"new.row.1727","24220"
"new.row.1728","24220"
"new.row.1729","24220"
"new.row.1730","24220"
"new.row.1731","24220"
"new.row.1732","24220"
"new.row.1733","24220"
"new.row.1734","24220"
"new.row.1735","24220"
"new.row.1736","24220"
"new.row.1737","24220"
"new.row.1738","24220"
"new.row.1739","24220"
"new.row.1740","24220"
"new.row.1741","24220"
"new.row.1742","24220"
"new.row.1743","24220"
"new.row.1744","24220"
"new.row.1745","24220"
"new.row.1746","24220"
"new.row.1747","24220"
"new.row.1748","24220"
"new.row.1749","24220"
"new.row.1750","24220"
"new.row.1751","24220"
"new.row.1752","24220"
"new.row.1753","24220"
"new.row.1754","24220"
"new.row.1755","24220"
"new.row.1756","24220"
"new.row.1757","24220"
"new.row.1758","24220"
"new.row.1759","24220"
"new.row.1760","10420"
"new.row.1761","10420"
"new.row.1762","10420"
"new.row.1763","10420"
"new.row.1764","10420"
"new.row.1765","10420"
"new.row.1766","10420"
"new.row.1767","10420"
"new.row.1768","10420"
"new.row.1769","10420"
"new.row.1770","10420"
"new.row.1771","10420"
"new.row.1772","10420"
"new.row.1773","10420"
"new.row.1774","10420"
"new.row.1775","10420"
"new.row.1776","10420"
"new.row.1777","10420"
"new.row.1778","10420"
"new.row.1779","10420"
"new.row.1780","10420"
"new.row.1781","10420"
"new.row.1782","10420"
"new.row.1783","10420"
"new.row.1784","10420"
"new.row.1785","10420"
"new.row.1786","10420"
"new.row.1787","10420"
"new.row.1788","10420"
"new.row.1789","10420"
"new.row.1790","10420"
"new.row.1791","10420"
"new.row.1792","10420"
"new.row.1793","10420"
"new.row.1794","10420"
"new.row.1795","10420"
"new.row.1796","10420"
"new.row.1797","10420"
"new.row.1798","10420"
"new.row.1799","10420"
"new.row.1800","10420"
"new.row.1801","10420"
"new.row.1802","10420"
"new.row.1803","10420"
"new.row.1804","15940"
"new.row.1805","15940"
"new.row.1806","15940"
"new.row.1807","15940"
"new.row.1808","15940"
"new.row.1809","15940"
"new.row.1810","15940"
"new.row.1811","15940"
"new.row.1812","15940"
"new.row.1813","15940"
"new.row.1814","15940"
"new.row.1815","15940"
"new.row.1816","15940"
"new.row.1817","15940"
"new.row.1818","15940"
"new.row.1819","15940"
"new.row.1820","15940"
"new.row.1821","15940"
"new.row.1822","15940"
"new.row.1823","15940"
"new.row.1824","15940"
"new.row.1825","15940"
"new.row.1826","15940"
"new.row.1827","15940"
"new.row.1828","15940"
"new.row.1829","15940"
"new.row.1830","15940"
"new.row.1831","15940"
"new.row.1832","15940"
"new.row.1833","15940"
"new.row.1834","15940"
"new.row.1835","15940"
"new.row.1836","15940"
"new.row.1837","15940"
"new.row.1838","15940"
"new.row.1839","15940"
"new.row.1840","15940"
"new.row.1841","15940"
"new.row.1842","15940"
"new.row.1843","15940"
"new.row.1844","15940"
"new.row.1845","15940"
"new.row.1846","15940"
"new.row.1847","15940"
"new.row.1848","17140"
"new.row.1849","17140"
"new.row.1850","17140"
"new.row.1851","17140"
"new.row.1852","17140"
"new.row.1853","17140"
"new.row.1854","17140"
"new.row.1855","17140"
"new.row.1856","17140"
"new.row.1857","17140"
"new.row.1858","17140"
"new.row.1859","17140"
"new.row.1860","17140"
"new.row.1861","17140"
"new.row.1862","17140"
"new.row.1863","17140"
"new.row.1864","17140"
"new.row.1865","17140"
"new.row.1866","17140"
"new.row.1867","17140"
"new.row.1868","17140"
"new.row.1869","17140"
"new.row.1870","17140"
"new.row.1871","17140"
"new.row.1872","17140"
"new.row.1873","17140"
"new.row.1874","17140"
"new.row.1875","17140"
"new.row.1876","17140"
"new.row.1877","17140"
"new.row.1878","17140"
"new.row.1879","17140"
"new.row.1880","17140"
"new.row.1881","17140"
"new.row.1882","17140"
"new.row.1883","17140"
"new.row.1884","17140"
"new.row.1885","17140"
"new.row.1886","17140"
"new.row.1887","17140"
"new.row.1888","17140"
"new.row.1889","17140"
"new.row.1890","17140"
"new.row.1891","17140"
"new.row.1892","17460"
"new.row.1893","17460"
"new.row.1894","17460"
"new.row.1895","17460"
"new.row.1896","17460"
"new.row.1897","17460"
"new.row.1898","17460"
"new.row.1899","17460"
"new.row.1900","17460"
"new.row.1901","17460"
"new.row.1902","17460"
"new.row.1903","17460"
"new.row.1904","17460"
"new.row.1905","17460"
"new.row.1906","17460"
"new.row.1907","17460"
"new.row.1908","17460"
"new.row.1909","17460"
"new.row.1910","17460"
"new.row.1911","17460"
"new.row.1912","17460"
"new.row.1913","17460"
"new.row.1914","17460"
"new.row.1915","17460"
"new.row.1916","17460"
"new.row.1917","17460"
"new.row.1918","17460"
"new.row.1919","17460"
"new.row.1920","17460"
"new.row.1921","17460"
"new.row.1922","17460"
"new.row.1923","17460"
"new.row.1924","17460"
"new.row.1925","17460"
"new.row.1926","17460"
"new.row.1927","17460"
"new.row.1928","17460"
"new.row.1929","17460"
"new.row.1930","17460"
"new.row.1931","17460"
"new.row.1932","17460"
"new.row.1933","17460"
"new.row.1934","17460"
"new.row.1935","17460"
"new.row.1936","18140"
"new.row.1937","18140"
"new.row.1938","18140"
"new.row.1939","18140"
"new.row.1940","18140"
"new.row.1941","18140"
"new.row.1942","18140"
"new.row.1943","18140"
"new.row.1944","18140"
"new.row.1945","18140"
"new.row.1946","18140"
"new.row.1947","18140"
"new.row.1948","18140"
"new.row.1949","18140"
"new.row.1950","18140"
"new.row.1951","18140"
"new.row.1952","18140"
"new.row.1953","18140"
"new.row.1954","18140"
"new.row.1955","18140"
"new.row.1956","18140"
"new.row.1957","18140"
"new.row.1958","18140"
"new.row.1959","18140"
"new.row.1960","18140"
"new.row.1961","18140"
"new.row.1962","18140"
"new.row.1963","18140"
"new.row.1964","18140"
"new.row.1965","18140"
"new.row.1966","18140"
"new.row.1967","18140"
"new.row.1968","18140"
"new.row.1969","18140"
"new.row.1970","18140"
"new.row.1971","18140"
"new.row.1972","18140"
"new.row.1973","18140"
"new.row.1974","18140"
"new.row.1975","18140"
"new.row.1976","18140"
"new.row.1977","18140"
"new.row.1978","18140"
"new.row.1979","18140"
"new.row.1980","19380"
"new.row.1981","19380"
"new.row.1982","19380"
"new.row.1983","19380"
"new.row.1984","19380"
"new.row.1985","19380"
"new.row.1986","19380"
"new.row.1987","19380"
"new.row.1988","19380"
"new.row.1989","19380"
"new.row.1990","19380"
"new.row.1991","19380"
"new.row.1992","19380"
"new.row.1993","19380"
"new.row.1994","19380"
"new.row.1995","19380"
"new.row.1996","19380"
"new.row.1997","19380"
"new.row.1998","19380"
"new.row.1999","19380"
"new.row.2000","19380"
"new.row.2001","19380"
"new.row.2002","19380"
"new.row.2003","19380"
"new.row.2004","19380"
