"","msa.fips","year","proprietors.Income"
"new.row.7912","12580",2006,9079237
"new.row.7913","12580",2007,8644887
"new.row.7914","12580",2008,8506799
"new.row.7915","12580",2009,8422827
"new.row.7916","12580",2010,8626050
"new.row.7917","12580",2011,9251051
"new.row.7918","12580",2012,10212944
"new.row.7919","12580",2013,10735624
"new.row.7920","15680",1969,17658
"new.row.7921","15680",1970,19866
"new.row.7922","15680",1971,21918
"new.row.7923","15680",1972,22727
"new.row.7924","15680",1973,26089
"new.row.7925","15680",1974,26833
"new.row.7926","15680",1975,25586
"new.row.7927","15680",1976,30107
"new.row.7928","15680",1977,29767
"new.row.7929","15680",1978,34679
"new.row.7930","15680",1979,32128
"new.row.7931","15680",1980,30395
"new.row.7932","15680",1981,36883
"new.row.7933","15680",1982,47272
"new.row.7934","15680",1983,43153
"new.row.7935","15680",1984,43034
"new.row.7936","15680",1985,53964
"new.row.7937","15680",1986,51988
"new.row.7938","15680",1987,51222
"new.row.7939","15680",1988,59203
"new.row.7940","15680",1989,58925
"new.row.7941","15680",1990,68760
"new.row.7942","15680",1991,70492
"new.row.7943","15680",1992,72529
"new.row.7944","15680",1993,83817
"new.row.7945","15680",1994,87540
"new.row.7946","15680",1995,83225
"new.row.7947","15680",1996,104399
"new.row.7948","15680",1997,104583
"new.row.7949","15680",1998,105256
"new.row.7950","15680",1999,110342
"new.row.7951","15680",2000,148557
"new.row.7952","15680",2001,173864
"new.row.7953","15680",2002,187111
"new.row.7954","15680",2003,208955
"new.row.7955","15680",2004,229249
"new.row.7956","15680",2005,236358
"new.row.7957","15680",2006,275991
"new.row.7958","15680",2007,259820
"new.row.7959","15680",2008,264505
"new.row.7960","15680",2009,253625
"new.row.7961","15680",2010,231008
"new.row.7962","15680",2011,243543
"new.row.7963","15680",2012,245293
"new.row.7964","15680",2013,256844
"new.row.7965","19060",1969,27271
"new.row.7966","19060",1970,29216
"new.row.7967","19060",1971,31094
"new.row.7968","19060",1972,33245
"new.row.7969","19060",1973,35823
"new.row.7970","19060",1974,39252
"new.row.7971","19060",1975,41219
"new.row.7972","19060",1976,43526
"new.row.7973","19060",1977,54040
"new.row.7974","19060",1978,55249
"new.row.7975","19060",1979,61398
"new.row.7976","19060",1980,56737
"new.row.7977","19060",1981,50937
"new.row.7978","19060",1982,54090
"new.row.7979","19060",1983,59944
"new.row.7980","19060",1984,66762
"new.row.7981","19060",1985,68086
"new.row.7982","19060",1986,56310
"new.row.7983","19060",1987,62307
"new.row.7984","19060",1988,80240
"new.row.7985","19060",1989,80614
"new.row.7986","19060",1990,83512
"new.row.7987","19060",1991,79262
"new.row.7988","19060",1992,82190
"new.row.7989","19060",1993,94590
"new.row.7990","19060",1994,99703
"new.row.7991","19060",1995,94546
"new.row.7992","19060",1996,94459
"new.row.7993","19060",1997,91727
"new.row.7994","19060",1998,95776
"new.row.7995","19060",1999,100907
"new.row.7996","19060",2000,112664
"new.row.7997","19060",2001,117282
"new.row.7998","19060",2002,135700
"new.row.7999","19060",2003,137635
"new.row.8000","19060",2004,148239
"new.row.8001","19060",2005,153698
"new.row.8002","19060",2006,168629
"new.row.8003","19060",2007,163018
"new.row.8004","19060",2008,148696
"new.row.8005","19060",2009,138111
"new.row.8006","19060",2010,143802
"new.row.8007","19060",2011,154088
"new.row.8008","19060",2012,161763
"new.row.8009","19060",2013,172295
"new.row.8010","25180",1969,43408
"new.row.8011","25180",1970,42793
"new.row.8012","25180",1971,44534
"new.row.8013","25180",1972,49921
"new.row.8014","25180",1973,54744
"new.row.8015","25180",1974,57078
"new.row.8016","25180",1975,57941
"new.row.8017","25180",1976,60989
"new.row.8018","25180",1977,63497
"new.row.8019","25180",1978,80921
"new.row.8020","25180",1979,81201
"new.row.8021","25180",1980,74347
"new.row.8022","25180",1981,75539
"new.row.8023","25180",1982,74146
"new.row.8024","25180",1983,81925
"new.row.8025","25180",1984,102137
"new.row.8026","25180",1985,111272
"new.row.8027","25180",1986,124853
"new.row.8028","25180",1987,128931
"new.row.8029","25180",1988,154459
"new.row.8030","25180",1989,160446
"new.row.8031","25180",1990,166556
"new.row.8032","25180",1991,151052
"new.row.8033","25180",1992,161440
"new.row.8034","25180",1993,153993
"new.row.8035","25180",1994,159175
"new.row.8036","25180",1995,158949
"new.row.8037","25180",1996,171484
"new.row.8038","25180",1997,197761
"new.row.8039","25180",1998,230832
"new.row.8040","25180",1999,255941
"new.row.8041","25180",2000,269998
"new.row.8042","25180",2001,266308
"new.row.8043","25180",2002,307722
"new.row.8044","25180",2003,349863
"new.row.8045","25180",2004,384983
"new.row.8046","25180",2005,410367
"new.row.8047","25180",2006,451026
"new.row.8048","25180",2007,423493
"new.row.8049","25180",2008,409667
"new.row.8050","25180",2009,385732
"new.row.8051","25180",2010,384360
"new.row.8052","25180",2011,429634
"new.row.8053","25180",2012,451524
"new.row.8054","25180",2013,467610
"new.row.8055","12700",1969,55677
"new.row.8056","12700",1970,58271
"new.row.8057","12700",1971,64566
"new.row.8058","12700",1972,71232
"new.row.8059","12700",1973,78721
"new.row.8060","12700",1974,80121
"new.row.8061","12700",1975,87901
"new.row.8062","12700",1976,109048
"new.row.8063","12700",1977,117525
"new.row.8064","12700",1978,135762
"new.row.8065","12700",1979,151097
"new.row.8066","12700",1980,164110
"new.row.8067","12700",1981,159323
"new.row.8068","12700",1982,154868
"new.row.8069","12700",1983,186230
"new.row.8070","12700",1984,226263
"new.row.8071","12700",1985,272005
"new.row.8072","12700",1986,285575
"new.row.8073","12700",1987,345201
"new.row.8074","12700",1988,387111
"new.row.8075","12700",1989,379900
"new.row.8076","12700",1990,348842
"new.row.8077","12700",1991,352406
"new.row.8078","12700",1992,402724
"new.row.8079","12700",1993,452445
"new.row.8080","12700",1994,507263
"new.row.8081","12700",1995,535978
"new.row.8082","12700",1996,587706
"new.row.8083","12700",1997,572763
"new.row.8084","12700",1998,630029
"new.row.8085","12700",1999,672332
"new.row.8086","12700",2000,655911
"new.row.8087","12700",2001,804235
"new.row.8088","12700",2002,850742
"new.row.8089","12700",2003,844876
"new.row.8090","12700",2004,872859
"new.row.8091","12700",2005,887883
"new.row.8092","12700",2006,903693
"new.row.8093","12700",2007,798779
"new.row.8094","12700",2008,762018
"new.row.8095","12700",2009,752762
"new.row.8096","12700",2010,784513
"new.row.8097","12700",2011,858702
"new.row.8098","12700",2012,982202
"new.row.8099","12700",2013,1037336
"new.row.8100","14460",1969,1196660
"new.row.8101","14460",1970,1220554
"new.row.8102","14460",1971,1296795
"new.row.8103","14460",1972,1372002
"new.row.8104","14460",1973,1465511
"new.row.8105","14460",1974,1490914
"new.row.8106","14460",1975,1557439
"new.row.8107","14460",1976,1834537
"new.row.8108","14460",1977,2081106
"new.row.8109","14460",1978,2408942
"new.row.8110","14460",1979,2674832
"new.row.8111","14460",1980,2831852
"new.row.8112","14460",1981,2918414
"new.row.8113","14460",1982,2898223
"new.row.8114","14460",1983,3385028
"new.row.8115","14460",1984,4111435
"new.row.8116","14460",1985,4586407
"new.row.8117","14460",1986,4949619
"new.row.8118","14460",1987,5706085
"new.row.8119","14460",1988,6684208
"new.row.8120","14460",1989,6820595
"new.row.8121","14460",1990,6562091
"new.row.8122","14460",1991,6985505
"new.row.8123","14460",1992,8200556
"new.row.8124","14460",1993,8567112
"new.row.8125","14460",1994,9508243
"new.row.8126","14460",1995,10056051
"new.row.8127","14460",1996,11640900
"new.row.8128","14460",1997,12164474
"new.row.8129","14460",1998,11839138
"new.row.8130","14460",1999,13367371
"new.row.8131","14460",2000,14843612
"new.row.8132","14460",2001,17144921
"new.row.8133","14460",2002,18577253
"new.row.8134","14460",2003,18932667
"new.row.8135","14460",2004,19894999
"new.row.8136","14460",2005,19535124
"new.row.8137","14460",2006,20619839
"new.row.8138","14460",2007,19109487
"new.row.8139","14460",2008,19039819
"new.row.8140","14460",2009,21577929
"new.row.8141","14460",2010,22935084
"new.row.8142","14460",2011,23814647
"new.row.8143","14460",2012,26228959
"new.row.8144","14460",2013,27462415
"new.row.8145","38340",1969,40549
"new.row.8146","38340",1970,41790
"new.row.8147","38340",1971,43913
"new.row.8148","38340",1972,45533
"new.row.8149","38340",1973,47082
"new.row.8150","38340",1974,48637
"new.row.8151","38340",1975,54051
"new.row.8152","38340",1976,61532
"new.row.8153","38340",1977,63634
"new.row.8154","38340",1978,72595
"new.row.8155","38340",1979,78392
"new.row.8156","38340",1980,82045
"new.row.8157","38340",1981,82381
"new.row.8158","38340",1982,83745
"new.row.8159","38340",1983,93270
"new.row.8160","38340",1984,112361
"new.row.8161","38340",1985,120784
"new.row.8162","38340",1986,136705
"new.row.8163","38340",1987,151880
"new.row.8164","38340",1988,176184
"new.row.8165","38340",1989,172008
"new.row.8166","38340",1990,182672
"new.row.8167","38340",1991,162209
"new.row.8168","38340",1992,183421
"new.row.8169","38340",1993,194462
"new.row.8170","38340",1994,216281
"new.row.8171","38340",1995,227152
"new.row.8172","38340",1996,266025
"new.row.8173","38340",1997,280093
"new.row.8174","38340",1998,289891
"new.row.8175","38340",1999,353745
"new.row.8176","38340",2000,370709
"new.row.8177","38340",2001,401589
"new.row.8178","38340",2002,433007
"new.row.8179","38340",2003,436415
"new.row.8180","38340",2004,439456
"new.row.8181","38340",2005,419239
"new.row.8182","38340",2006,414703
"new.row.8183","38340",2007,349569
"new.row.8184","38340",2008,325528
"new.row.8185","38340",2009,322197
"new.row.8186","38340",2010,333737
"new.row.8187","38340",2011,353452
"new.row.8188","38340",2012,422976
"new.row.8189","38340",2013,451650
"new.row.8190","39300",1969,339219
"new.row.8191","39300",1970,344040
"new.row.8192","39300",1971,359781
"new.row.8193","39300",1972,380584
"new.row.8194","39300",1973,407884
"new.row.8195","39300",1974,417804
"new.row.8196","39300",1975,441314
"new.row.8197","39300",1976,512801
"new.row.8198","39300",1977,586801
"new.row.8199","39300",1978,650034
"new.row.8200","39300",1979,727972
"new.row.8201","39300",1980,755668
"new.row.8202","39300",1981,718400
"new.row.8203","39300",1982,734563
"new.row.8204","39300",1983,884816
"new.row.8205","39300",1984,974733
"new.row.8206","39300",1985,1167432
"new.row.8207","39300",1986,1269629
"new.row.8208","39300",1987,1321089
"new.row.8209","39300",1988,1579156
"new.row.8210","39300",1989,1616486
"new.row.8211","39300",1990,1487448
"new.row.8212","39300",1991,1501204
"new.row.8213","39300",1992,1650746
"new.row.8214","39300",1993,1730505
"new.row.8215","39300",1994,1921894
"new.row.8216","39300",1995,2009179
"new.row.8217","39300",1996,2126078
"new.row.8218","39300",1997,2150389
"new.row.8219","39300",1998,2470279
"new.row.8220","39300",1999,2720245
"new.row.8221","39300",2000,2947344
"new.row.8222","39300",2001,3222925
"new.row.8223","39300",2002,3555594
"new.row.8224","39300",2003,3625201
"new.row.8225","39300",2004,3923480
"new.row.8226","39300",2005,3792998
"new.row.8227","39300",2006,4052653
"new.row.8228","39300",2007,3683618
"new.row.8229","39300",2008,3618142
"new.row.8230","39300",2009,3760243
"new.row.8231","39300",2010,4036081
"new.row.8232","39300",2011,4234113
"new.row.8233","39300",2012,4878349
"new.row.8234","39300",2013,5163990
"new.row.8235","44140",1969,138855
"new.row.8236","44140",1970,142530
"new.row.8237","44140",1971,148438
"new.row.8238","44140",1972,156109
"new.row.8239","44140",1973,167932
"new.row.8240","44140",1974,174625
"new.row.8241","44140",1975,176810
"new.row.8242","44140",1976,206369
"new.row.8243","44140",1977,223144
"new.row.8244","44140",1978,258990
"new.row.8245","44140",1979,278294
"new.row.8246","44140",1980,289816
"new.row.8247","44140",1981,291555
"new.row.8248","44140",1982,282130
"new.row.8249","44140",1983,324764
"new.row.8250","44140",1984,387316
"new.row.8251","44140",1985,408409
"new.row.8252","44140",1986,437997
"new.row.8253","44140",1987,529463
"new.row.8254","44140",1988,618721
"new.row.8255","44140",1989,624757
"new.row.8256","44140",1990,579612
"new.row.8257","44140",1991,613823
"new.row.8258","44140",1992,711500
"new.row.8259","44140",1993,746021
"new.row.8260","44140",1994,838225
"new.row.8261","44140",1995,798085
"new.row.8262","44140",1996,871520
"new.row.8263","44140",1997,890198
"new.row.8264","44140",1998,869186
"new.row.8265","44140",1999,905661
"new.row.8266","44140",2000,968059
"new.row.8267","44140",2001,1051732
"new.row.8268","44140",2002,1153862
"new.row.8269","44140",2003,1165170
"new.row.8270","44140",2004,1236886
"new.row.8271","44140",2005,1258211
"new.row.8272","44140",2006,1341021
"new.row.8273","44140",2007,1209168
"new.row.8274","44140",2008,1088633
"new.row.8275","44140",2009,1075669
"new.row.8276","44140",2010,1133541
"new.row.8277","44140",2011,1176993
"new.row.8278","44140",2012,1281957
"new.row.8279","44140",2013,1352530
"new.row.8280","11460",1969,70685
"new.row.8281","11460",1970,68523
"new.row.8282","11460",1971,71913
"new.row.8283","11460",1972,87445
"new.row.8284","11460",1973,96446
"new.row.8285","11460",1974,92165
"new.row.8286","11460",1975,104944
"new.row.8287","11460",1976,116803
"new.row.8288","11460",1977,137544
"new.row.8289","11460",1978,143968
"new.row.8290","11460",1979,150036
"new.row.8291","11460",1980,148413
"new.row.8292","11460",1981,149185
"new.row.8293","11460",1982,138738
"new.row.8294","11460",1983,159873
"new.row.8295","11460",1984,191764
"new.row.8296","11460",1985,204848
"new.row.8297","11460",1986,201097
"new.row.8298","11460",1987,216499
"new.row.8299","11460",1988,247940
"new.row.8300","11460",1989,285542
"new.row.8301","11460",1990,283016
"new.row.8302","11460",1991,252454
"new.row.8303","11460",1992,259660
"new.row.8304","11460",1993,276733
"new.row.8305","11460",1994,295056
"new.row.8306","11460",1995,346404
"new.row.8307","11460",1996,389532
"new.row.8308","11460",1997,475343
"new.row.8309","11460",1998,465084
"new.row.8310","11460",1999,553247
"new.row.8311","11460",2000,530902
"new.row.8312","11460",2001,743934
"new.row.8313","11460",2002,716785
"new.row.8314","11460",2003,683394
"new.row.8315","11460",2004,712022
"new.row.8316","11460",2005,678934
"new.row.8317","11460",2006,712762
"new.row.8318","11460",2007,674110
"new.row.8319","11460",2008,770051
"new.row.8320","11460",2009,697599
"new.row.8321","11460",2010,710294
"new.row.8322","11460",2011,698168
"new.row.8323","11460",2012,794477
"new.row.8324","11460",2013,850036
"new.row.8325","12980",1969,40706
"new.row.8326","12980",1970,40628
"new.row.8327","12980",1971,41211
"new.row.8328","12980",1972,47924
"new.row.8329","12980",1973,53330
"new.row.8330","12980",1974,44298
"new.row.8331","12980",1975,52483
"new.row.8332","12980",1976,53482
"new.row.8333","12980",1977,56822
"new.row.8334","12980",1978,59286
"new.row.8335","12980",1979,58467
"new.row.8336","12980",1980,53710
"new.row.8337","12980",1981,58929
"new.row.8338","12980",1982,48480
"new.row.8339","12980",1983,44705
"new.row.8340","12980",1984,66408
"new.row.8341","12980",1985,67725
"new.row.8342","12980",1986,69844
"new.row.8343","12980",1987,79596
"new.row.8344","12980",1988,73597
"new.row.8345","12980",1989,93971
"new.row.8346","12980",1990,101049
"new.row.8347","12980",1991,99254
"new.row.8348","12980",1992,100762
"new.row.8349","12980",1993,110802
"new.row.8350","12980",1994,122492
"new.row.8351","12980",1995,125747
"new.row.8352","12980",1996,146486
"new.row.8353","12980",1997,192199
"new.row.8354","12980",1998,222409
"new.row.8355","12980",1999,202243
"new.row.8356","12980",2000,148516
"new.row.8357","12980",2001,140074
"new.row.8358","12980",2002,128757
"new.row.8359","12980",2003,138820
"new.row.8360","12980",2004,158852
"new.row.8361","12980",2005,155405
"new.row.8362","12980",2006,156860
"new.row.8363","12980",2007,151625
"new.row.8364","12980",2008,152200
"new.row.8365","12980",2009,146537
"new.row.8366","12980",2010,166367
"new.row.8367","12980",2011,184486
"new.row.8368","12980",2012,155086
"new.row.8369","12980",2013,190493
"new.row.8370","13020",1969,33766
"new.row.8371","13020",1970,32558
"new.row.8372","13020",1971,33275
"new.row.8373","13020",1972,36357
"new.row.8374","13020",1973,44085
"new.row.8375","13020",1974,57039
"new.row.8376","13020",1975,47582
"new.row.8377","13020",1976,53353
"new.row.8378","13020",1977,58059
"new.row.8379","13020",1978,63893
"new.row.8380","13020",1979,68664
"new.row.8381","13020",1980,74628
"new.row.8382","13020",1981,54172
"new.row.8383","13020",1982,53632
"new.row.8384","13020",1983,58777
